Year,Month,Week,Category,Brand,Product_Name,Weekly_Units_Sold,Weekly_Revenue,Weekly_Margin,Average_Stock,Lag_1,Lag_2,Lag_3,Rolling_4_Week_Avg,Target,Product_Encoded,Lag_4,Rolling_8_Week_Avg,Category_Encoded,Brand_Encoded
2024,4,14,Beverages,Nestle,Nescafe Coffee,53,6652.783067199807,1406.2829518958072,278.55555555555554,29.0,74.0,56.0,53.0,42.0,24,38.0,42.25,0,4
2024,4,15,Beverages,Nestle,Nescafe Coffee,42,5562.512025334172,857.2445675297215,259.7692307692308,53.0,29.0,74.0,49.5,36.0,24,56.0,42.0,0,4
2024,4,16,Beverages,Nestle,Nescafe Coffee,36,5894.438818999197,1367.197065623614,327.4166666666667,42.0,53.0,29.0,40.0,43.0,24,74.0,42.875,0,4
2024,4,17,Beverages,Nestle,Nescafe Coffee,43,6656.25879645444,1301.9903776626038,265.57142857142856,36.0,42.0,53.0,43.5,28.0,24,29.0,46.375,0,4
2024,4,18,Beverages,Nestle,Nescafe Coffee,28,3784.175946520515,534.3883179575414,176.25,43.0,36.0,42.0,37.25,20.0,24,53.0,45.125,0,4
2024,5,18,Beverages,Nestle,Nescafe Coffee,20,2482.578824660115,493.48653773675824,308.125,28.0,43.0,36.0,31.75,41.0,24,42.0,40.625,0,4
2024,5,19,Beverages,Nestle,Nescafe Coffee,41,4598.366581837472,779.6824166813565,237.1818181818182,20.0,28.0,43.0,33.0,40.0,24,36.0,36.5,0,4
2024,5,20,Beverages,Nestle,Nescafe Coffee,40,6676.889230235002,1589.681087345117,270.26666666666665,41.0,20.0,28.0,32.25,55.0,24,43.0,37.875,0,4
2024,5,21,Beverages,Nestle,Nescafe Coffee,55,8784.00533677701,1765.8759124245573,206.35294117647058,40.0,41.0,20.0,39.0,44.0,24,28.0,38.125,0,4
2024,5,22,Beverages,Nestle,Nescafe Coffee,44,5625.611042658612,1178.7948587371482,360.9166666666667,55.0,40.0,41.0,45.0,8.0,24,20.0,38.375,0,4
2024,6,22,Beverages,Nestle,Nescafe Coffee,8,1037.8831815509402,218.44232666794903,212.0,44.0,55.0,40.0,36.75,41.0,24,41.0,34.875,0,4
2024,6,23,Beverages,Nestle,Nescafe Coffee,41,4966.707470287087,984.0051531981861,278.05882352941177,8.0,44.0,55.0,37.0,36.0,24,40.0,34.625,0,4
2024,6,24,Beverages,Nestle,Nescafe Coffee,36,4722.624393208091,1154.7315674117942,228.16666666666666,41.0,8.0,44.0,32.25,23.0,24,55.0,35.625,0,4
2024,6,25,Beverages,Nestle,Nescafe Coffee,23,2361.8394278979304,379.2844447472047,379.1111111111111,36.0,41.0,8.0,27.0,36.0,24,44.0,36.0,0,4
2024,6,26,Beverages,Nestle,Nescafe Coffee,36,4479.454257001047,730.1848803171731,246.42857142857142,23.0,36.0,41.0,34.0,72.0,24,8.0,35.375,0,4
2024,7,27,Beverages,Nestle,Nescafe Coffee,72,8567.651572971605,1813.6279696711933,301.12,36.0,23.0,36.0,41.75,34.0,24,41.0,39.375,0,4
2024,7,28,Beverages,Nestle,Nescafe Coffee,34,5027.507745551589,948.0147890851831,333.0833333333333,72.0,36.0,23.0,41.25,60.0,24,36.0,36.75,0,4
2024,7,29,Beverages,Nestle,Nescafe Coffee,60,9183.190707185258,1926.125719342433,246.66666666666666,34.0,72.0,36.0,50.5,33.0,24,23.0,38.75,0,4
2024,7,30,Beverages,Nestle,Nescafe Coffee,33,4188.117203612944,1089.7755652557435,295.09090909090907,60.0,34.0,72.0,49.75,10.0,24,36.0,41.875,0,4
2024,7,31,Beverages,Nestle,Nescafe Coffee,10,784.906119938272,167.07572745200872,356.6666666666667,33.0,60.0,34.0,34.25,38.0,24,72.0,38.0,0,4
2024,8,31,Beverages,Nestle,Nescafe Coffee,38,3063.733279060104,495.6494423302506,341.14285714285717,10.0,33.0,60.0,35.25,36.0,24,34.0,38.25,0,4
2024,8,32,Beverages,Nestle,Nescafe Coffee,36,5547.579381610388,1330.9409942914785,311.46153846153845,38.0,10.0,33.0,29.25,54.0,24,60.0,39.875,0,4
2024,8,33,Beverages,Nestle,Nescafe Coffee,54,8405.949584819555,1838.6510248859704,229.27777777777777,36.0,38.0,10.0,34.5,36.0,24,33.0,42.125,0,4
2024,8,34,Beverages,Nestle,Nescafe Coffee,36,5141.929034874216,1142.4598730494688,292.4166666666667,54.0,36.0,38.0,41.0,40.0,24,10.0,37.625,0,4
2024,8,35,Beverages,Nestle,Nescafe Coffee,40,6713.026010657562,1436.3290138151121,229.07692307692307,36.0,54.0,36.0,41.5,10.0,24,38.0,38.375,0,4
2024,9,35,Beverages,Nestle,Nescafe Coffee,10,1166.7769509943828,279.9878019382233,317.6666666666667,40.0,36.0,54.0,35.0,61.0,24,36.0,32.125,0,4
2024,9,36,Beverages,Nestle,Nescafe Coffee,61,8519.508183758851,1478.255652388194,243.48,10.0,40.0,36.0,36.75,38.0,24,54.0,35.625,0,4
2024,9,37,Beverages,Nestle,Nescafe Coffee,38,3894.355648623793,782.4747695337059,262.90909090909093,61.0,10.0,40.0,37.25,35.0,24,36.0,39.125,0,4
2024,9,38,Beverages,Nestle,Nescafe Coffee,35,3674.5485190306968,689.8962741496002,270.8,38.0,61.0,10.0,36.0,26.0,24,40.0,38.75,0,4
2024,9,39,Beverages,Nestle,Nescafe Coffee,26,3363.008482381941,665.4243476587102,327.1666666666667,35.0,38.0,61.0,40.0,13.0,24,10.0,37.5,0,4
2024,9,40,Beverages,Nestle,Nescafe Coffee,13,1883.25449046729,412.65071748975214,335.2,26.0,35.0,38.0,28.0,55.0,24,61.0,32.375,0,4
2024,10,40,Beverages,Nestle,Nescafe Coffee,55,7390.327141798145,1462.383451790984,231.23529411764707,13.0,26.0,35.0,32.25,41.0,24,38.0,34.75,0,4
2024,10,41,Beverages,Nestle,Nescafe Coffee,41,5550.426366724886,1223.3087924621557,198.5,55.0,13.0,26.0,33.75,45.0,24,35.0,34.875,0,4
2024,10,42,Beverages,Nestle,Nescafe Coffee,45,6217.52776959669,1248.6156812576917,312.7647058823529,41.0,55.0,13.0,38.5,69.0,24,26.0,39.25,0,4
2024,10,43,Beverages,Nestle,Nescafe Coffee,69,9629.03803091705,1932.6018085716976,272.8636363636364,45.0,41.0,55.0,52.5,24.0,24,13.0,40.25,0,4
2024,10,44,Beverages,Nestle,Nescafe Coffee,24,2558.1129049710244,449.37868819349285,223.44444444444446,69.0,45.0,41.0,44.75,23.0,24,55.0,38.5,0,4
2024,11,44,Beverages,Nestle,Nescafe Coffee,23,2515.5022006392437,479.85525161881276,241.625,24.0,69.0,45.0,40.25,22.0,24,41.0,37.0,0,4
2024,11,45,Beverages,Nestle,Nescafe Coffee,22,2623.7480022711475,714.2777743876286,252.88888888888889,23.0,24.0,69.0,34.5,24.0,24,45.0,36.5,0,4
2024,11,46,Beverages,Nestle,Nescafe Coffee,24,2432.6713375949603,506.9184120447652,270.14285714285717,22.0,23.0,24.0,23.25,43.0,24,69.0,37.875,0,4
2024,11,47,Beverages,Nestle,Nescafe Coffee,43,5803.901430690831,1293.8515459734767,210.375,24.0,22.0,23.0,28.0,42.0,24,24.0,36.375,0,4
2024,11,48,Beverages,Nestle,Nescafe Coffee,42,5818.535426708437,1122.029753259724,283.0769230769231,43.0,24.0,22.0,32.75,4.0,24,23.0,36.5,0,4
2024,12,48,Beverages,Nestle,Nescafe Coffee,4,406.2537568549494,90.6939470643111,326.5,42.0,43.0,24.0,28.25,35.0,24,22.0,31.375,0,4
2024,12,49,Beverages,Nestle,Nescafe Coffee,35,6727.8946013998175,1704.2820335621116,290.54545454545456,4.0,42.0,43.0,31.0,53.0,24,24.0,27.125,0,4
2024,12,50,Beverages,Nestle,Nescafe Coffee,53,6485.791493223403,1213.6212602971686,279.8235294117647,35.0,4.0,42.0,33.5,50.0,24,43.0,30.75,0,4
2024,12,51,Beverages,Nestle,Nescafe Coffee,50,8338.66653038451,1860.8102193614436,274.3125,53.0,35.0,4.0,35.5,26.0,24,42.0,34.125,0,4
2024,2,9,Dairy,Nestle,Nestle Greek Yogurt,28,3676.7045299953643,692.5071935575992,208.5,30.0,19.0,29.0,26.5,35.0,25,26.0,27.625,1,4
2024,3,10,Dairy,Nestle,Nestle Greek Yogurt,35,5006.651924511208,1033.4192951073296,302.3076923076923,28.0,30.0,19.0,28.0,27.0,25,29.0,28.25,1,4
2024,3,11,Dairy,Nestle,Nestle Greek Yogurt,27,2758.613632027594,483.2311076010861,213.0,35.0,28.0,30.0,30.0,21.0,25,19.0,27.375,1,4
2024,3,12,Dairy,Nestle,Nestle Greek Yogurt,21,3284.600519929747,665.8751627017448,163.44444444444446,27.0,35.0,28.0,27.75,28.0,25,30.0,26.875,1,4
2024,3,13,Dairy,Nestle,Nestle Greek Yogurt,28,2565.947533279972,369.5822730456164,248.55555555555554,21.0,27.0,35.0,27.75,38.0,25,28.0,27.125,1,4
2024,4,14,Dairy,Nestle,Nestle Greek Yogurt,38,4513.184164032597,798.9798013368761,310.8666666666667,28.0,21.0,27.0,28.5,25.0,25,35.0,28.25,1,4
2024,4,15,Dairy,Nestle,Nestle Greek Yogurt,25,3509.689920284028,894.1979678023314,269.25,38.0,28.0,21.0,28.0,27.0,25,27.0,29.0,1,4
2024,4,16,Dairy,Nestle,Nestle Greek Yogurt,27,4397.199682683855,814.4890617045702,234.88888888888889,25.0,38.0,28.0,29.5,14.0,25,21.0,28.625,1,4
2024,4,17,Dairy,Nestle,Nestle Greek Yogurt,14,1749.747139469427,361.6510248023798,269.6,27.0,25.0,38.0,26.0,16.0,25,28.0,26.875,1,4
2024,4,18,Dairy,Nestle,Nestle Greek Yogurt,16,2791.0379100433743,532.0261413631829,279.25,14.0,27.0,25.0,20.5,16.0,25,38.0,24.5,1,4
2024,5,18,Dairy,Nestle,Nestle Greek Yogurt,16,1546.0487358609307,372.16300008902147,234.5,16.0,14.0,27.0,18.25,47.0,25,25.0,23.125,1,4
2024,5,19,Dairy,Nestle,Nestle Greek Yogurt,47,7462.7254328633435,1627.2112345891776,231.23076923076923,16.0,16.0,14.0,23.25,22.0,25,27.0,26.375,1,4
2024,5,20,Dairy,Nestle,Nestle Greek Yogurt,22,2257.511416551938,383.85739087399486,237.375,47.0,16.0,16.0,25.25,24.0,25,14.0,25.625,1,4
2024,5,21,Dairy,Nestle,Nestle Greek Yogurt,24,3235.780860784683,642.8191268020494,225.14285714285714,22.0,47.0,16.0,27.25,26.0,25,16.0,23.875,1,4
2024,5,22,Dairy,Nestle,Nestle Greek Yogurt,26,3447.3668173350607,556.3738106629773,256.125,24.0,22.0,47.0,29.75,15.0,25,16.0,24.0,1,4
2024,6,22,Dairy,Nestle,Nestle Greek Yogurt,15,2450.5120989317597,338.5144542801134,277.0,26.0,24.0,22.0,21.75,38.0,25,47.0,22.5,1,4
2024,6,23,Dairy,Nestle,Nestle Greek Yogurt,38,4934.762096204546,1034.4309668663577,211.75,15.0,26.0,24.0,25.75,24.0,25,22.0,25.5,1,4
2024,6,24,Dairy,Nestle,Nestle Greek Yogurt,24,2969.5314833838274,549.5986500151644,247.88888888888889,38.0,15.0,26.0,25.75,20.0,25,24.0,26.5,1,4
2024,6,25,Dairy,Nestle,Nestle Greek Yogurt,20,1704.6446538750452,299.17150144472447,223.75,24.0,38.0,15.0,24.25,27.0,25,26.0,27.0,1,4
2024,6,26,Dairy,Nestle,Nestle Greek Yogurt,27,2717.363520292106,533.7372144050928,274.8888888888889,20.0,24.0,38.0,27.25,16.0,25,15.0,24.5,1,4
2024,7,27,Dairy,Nestle,Nestle Greek Yogurt,16,2396.8377789260794,615.3913427418418,226.0,27.0,20.0,24.0,21.75,25.0,25,38.0,23.75,1,4
2024,7,28,Dairy,Nestle,Nestle Greek Yogurt,25,4071.528398249169,873.5163750141888,235.72727272727272,16.0,27.0,20.0,22.0,39.0,25,24.0,23.875,1,4
2024,7,29,Dairy,Nestle,Nestle Greek Yogurt,39,5194.372314150947,1013.6491844991015,256.5833333333333,25.0,16.0,27.0,26.75,20.0,25,20.0,25.5,1,4
2024,7,30,Dairy,Nestle,Nestle Greek Yogurt,20,3256.624063771566,562.6002195527863,239.44444444444446,39.0,25.0,16.0,25.0,6.0,25,27.0,26.125,1,4
2024,7,31,Dairy,Nestle,Nestle Greek Yogurt,6,555.2488010676734,154.5809853786579,360.5,20.0,39.0,25.0,22.5,13.0,25,16.0,22.125,1,4
2024,8,31,Dairy,Nestle,Nestle Greek Yogurt,13,1671.6688397850753,351.0284887202416,251.0,6.0,20.0,39.0,19.5,24.0,25,25.0,20.75,1,4
2024,8,32,Dairy,Nestle,Nestle Greek Yogurt,24,3713.023252615474,676.8392722198996,191.11111111111111,13.0,6.0,20.0,15.75,17.0,25,39.0,21.25,1,4
2024,8,33,Dairy,Nestle,Nestle Greek Yogurt,17,1542.1290487075232,300.61960050460675,202.42857142857142,24.0,13.0,6.0,15.0,25.0,25,20.0,20.0,1,4
2024,8,34,Dairy,Nestle,Nestle Greek Yogurt,25,3040.338292803729,559.0303004836261,229.6,17.0,24.0,13.0,19.75,14.0,25,6.0,21.125,1,4
2024,8,35,Dairy,Nestle,Nestle Greek Yogurt,14,1991.22894681973,364.59847799104864,274.4,25.0,17.0,24.0,20.0,4.0,25,13.0,19.75,1,4
2024,9,35,Dairy,Nestle,Nestle Greek Yogurt,4,392.21903629967215,45.09544654374065,474.0,14.0,25.0,17.0,15.0,26.0,25,24.0,15.375,1,4
2024,9,36,Dairy,Nestle,Nestle Greek Yogurt,26,2355.5865554038583,489.3818562846306,251.0,4.0,14.0,25.0,17.25,36.0,25,17.0,16.125,1,4
2024,9,37,Dairy,Nestle,Nestle Greek Yogurt,36,4192.900445187362,825.4487350100574,357.27272727272725,26.0,4.0,14.0,20.0,59.0,25,25.0,19.875,1,4
2024,9,38,Dairy,Nestle,Nestle Greek Yogurt,59,8849.050589817938,2002.6252935175262,276.47058823529414,36.0,26.0,4.0,31.25,27.0,25,14.0,25.625,1,4
2024,9,39,Dairy,Nestle,Nestle Greek Yogurt,27,4867.784122894749,1001.1941476983814,235.22222222222223,59.0,36.0,26.0,37.0,7.0,25,4.0,26.0,1,4
2024,9,40,Dairy,Nestle,Nestle Greek Yogurt,7,796.6403799873096,95.84716877073646,224.0,27.0,59.0,36.0,32.25,28.0,25,26.0,24.75,1,4
2024,10,40,Dairy,Nestle,Nestle Greek Yogurt,28,3170.332725028473,667.6223810352499,294.6363636363636,7.0,27.0,59.0,30.25,22.0,25,36.0,25.125,1,4
2024,10,41,Dairy,Nestle,Nestle Greek Yogurt,22,2749.6346701088005,443.7590171400508,286.0,28.0,7.0,27.0,21.0,13.0,25,59.0,26.125,1,4
2024,10,42,Dairy,Nestle,Nestle Greek Yogurt,13,1634.8343219063313,319.10757774649807,271.0,22.0,28.0,7.0,17.5,21.0,25,27.0,27.25,1,4
2024,10,43,Dairy,Nestle,Nestle Greek Yogurt,21,3136.3430073931936,627.6433158259687,285.14285714285717,13.0,22.0,28.0,21.0,18.0,25,7.0,26.625,1,4
2024,10,44,Dairy,Nestle,Nestle Greek Yogurt,18,2594.768078730517,477.28001545675545,287.6666666666667,21.0,13.0,22.0,18.5,21.0,25,28.0,24.375,1,4
2024,11,44,Dairy,Nestle,Nestle Greek Yogurt,21,3304.701159871146,748.5236411171032,204.14285714285714,18.0,21.0,13.0,18.25,35.0,25,22.0,19.625,1,4
2024,11,45,Dairy,Nestle,Nestle Greek Yogurt,35,4893.254798559633,1052.5368431450372,284.3636363636364,21.0,18.0,21.0,23.75,28.0,25,13.0,20.625,1,4
2024,11,46,Dairy,Nestle,Nestle Greek Yogurt,28,3698.7232317621456,706.640477002408,327.875,35.0,21.0,18.0,25.5,18.0,25,21.0,23.25,1,4
2024,11,47,Dairy,Nestle,Nestle Greek Yogurt,18,2812.871796027557,706.2349030454117,268.0,28.0,35.0,21.0,25.5,29.0,25,18.0,22.0,1,4
2024,11,48,Dairy,Nestle,Nestle Greek Yogurt,29,3769.0894966773626,620.9143627848052,267.0,18.0,28.0,35.0,27.5,3.0,25,21.0,22.875,1,4
2024,12,48,Dairy,Nestle,Nestle Greek Yogurt,3,461.2357983664556,80.01303185362775,126.5,29.0,18.0,28.0,19.5,25.0,25,35.0,21.625,1,4
2024,12,49,Dairy,Nestle,Nestle Greek Yogurt,25,2816.2244078004587,557.5381190384611,335.0,3.0,29.0,18.0,18.75,43.0,25,28.0,22.125,1,4
2024,12,50,Dairy,Nestle,Nestle Greek Yogurt,43,3498.587411624809,746.8108233563319,266.53333333333336,25.0,3.0,29.0,25.0,17.0,25,18.0,25.25,1,4
2024,12,51,Dairy,Nestle,Nestle Greek Yogurt,17,2185.0771478757065,422.10664323432604,233.375,43.0,25.0,3.0,22.0,19.0,25,29.0,24.75,1,4
2024,2,9,Dairy,Nestle,Nestle Milk Powder,36,6236.369751000895,1434.4268922996632,263.6,20.0,36.0,31.0,30.75,27.0,26,20.0,26.875,1,4
2024,3,9,Dairy,Nestle,Nestle Milk Powder,27,4173.471834784966,913.0512269943658,305.75,36.0,20.0,36.0,29.75,15.0,26,31.0,27.375,1,4
2024,3,10,Dairy,Nestle,Nestle Milk Powder,15,1895.514430898194,422.0282215825777,151.4,27.0,36.0,20.0,24.5,10.0,26,36.0,25.125,1,4
2024,3,11,Dairy,Nestle,Nestle Milk Powder,10,1217.9025226531567,269.34266207564576,231.33333333333334,15.0,27.0,36.0,22.0,27.0,26,20.0,24.375,1,4
2024,3,12,Dairy,Nestle,Nestle Milk Powder,27,4193.86303157919,843.4343757245938,245.42857142857142,10.0,15.0,27.0,19.75,56.0,26,36.0,25.25,1,4
2024,3,13,Dairy,Nestle,Nestle Milk Powder,56,6031.372187633899,1285.1137916122216,195.8235294117647,27.0,10.0,15.0,27.0,28.0,26,27.0,28.375,1,4
2024,4,14,Dairy,Nestle,Nestle Milk Powder,28,3898.3926740359625,755.5835882177809,267.54545454545456,56.0,27.0,10.0,30.25,51.0,26,15.0,27.375,1,4
2024,4,15,Dairy,Nestle,Nestle Milk Powder,51,5078.025744724699,1210.0453033159902,374.3333333333333,28.0,56.0,27.0,40.5,15.0,26,10.0,31.25,1,4
2024,4,16,Dairy,Nestle,Nestle Milk Powder,15,2254.6863410932992,438.1704590747099,288.0,51.0,28.0,56.0,37.5,35.0,26,27.0,28.625,1,4
2024,4,17,Dairy,Nestle,Nestle Milk Powder,35,6277.2288929772185,1271.8060056192514,256.7692307692308,15.0,51.0,28.0,32.25,13.0,26,56.0,29.625,1,4
2024,4,18,Dairy,Nestle,Nestle Milk Powder,13,1597.2346357969652,357.6329129667128,307.3333333333333,35.0,15.0,51.0,28.5,26.0,26,28.0,29.375,1,4
2024,5,18,Dairy,Nestle,Nestle Milk Powder,26,3464.4154229064625,855.1221412633473,336.875,13.0,35.0,15.0,22.25,37.0,26,51.0,31.375,1,4
2024,5,19,Dairy,Nestle,Nestle Milk Powder,37,5090.186888314525,960.1334617427862,289.46153846153845,26.0,13.0,35.0,27.75,19.0,26,15.0,32.625,1,4
2024,5,20,Dairy,Nestle,Nestle Milk Powder,19,1836.3427514096566,329.1309604202118,276.5,37.0,26.0,13.0,23.75,44.0,26,35.0,28.0,1,4
2024,5,21,Dairy,Nestle,Nestle Milk Powder,44,6322.153615634596,1350.7217911748364,229.23076923076923,19.0,37.0,26.0,31.5,37.0,26,13.0,30.0,1,4
2024,5,22,Dairy,Nestle,Nestle Milk Powder,37,5875.122568796823,1209.9802573360787,276.3,44.0,19.0,37.0,34.25,9.0,26,26.0,28.25,1,4
2024,6,22,Dairy,Nestle,Nestle Milk Powder,9,598.6886620779172,107.23961694746538,255.33333333333334,37.0,44.0,19.0,27.25,32.0,26,37.0,27.5,1,4
2024,6,23,Dairy,Nestle,Nestle Milk Powder,32,3472.667987550777,539.7948503990687,239.72727272727272,9.0,37.0,44.0,30.5,25.0,26,19.0,27.125,1,4
2024,6,24,Dairy,Nestle,Nestle Milk Powder,25,2627.518524588563,451.38265877324017,256.54545454545456,32.0,9.0,37.0,25.75,42.0,26,44.0,28.625,1,4
2024,6,25,Dairy,Nestle,Nestle Milk Powder,42,4988.434787725705,1254.0673870223159,282.4,25.0,32.0,9.0,27.0,9.0,26,37.0,30.625,1,4
2024,6,26,Dairy,Nestle,Nestle Milk Powder,9,513.5115200531799,72.64799506362229,272.5,42.0,25.0,32.0,27.0,48.0,26,9.0,27.125,1,4
2024,7,27,Dairy,Nestle,Nestle Milk Powder,48,7314.870472724024,1316.644952463098,293.5625,9.0,42.0,25.0,31.0,30.0,26,32.0,30.75,1,4
2024,7,28,Dairy,Nestle,Nestle Milk Powder,30,4034.133851007971,587.6695788315458,306.5,48.0,9.0,42.0,32.25,27.0,26,25.0,29.0,1,4
2024,7,29,Dairy,Nestle,Nestle Milk Powder,27,2472.8503874176795,547.5841481614325,250.8,30.0,48.0,9.0,28.5,31.0,26,42.0,27.75,1,4
2024,7,30,Dairy,Nestle,Nestle Milk Powder,31,3860.719849459552,860.6650848240859,278.3636363636364,27.0,30.0,48.0,34.0,12.0,26,9.0,30.5,1,4
2024,7,31,Dairy,Nestle,Nestle Milk Powder,12,1602.1591838997037,168.61751396265976,287.3333333333333,31.0,27.0,30.0,25.0,19.0,26,48.0,28.0,1,4
2024,8,31,Dairy,Nestle,Nestle Milk Powder,19,3269.466325784182,688.6111916670433,393.4,12.0,31.0,27.0,22.25,33.0,26,30.0,27.25,1,4
2024,8,32,Dairy,Nestle,Nestle Milk Powder,33,4715.515547991202,1045.6694763011096,312.3,19.0,12.0,31.0,23.75,25.0,26,27.0,26.125,1,4
2024,8,33,Dairy,Nestle,Nestle Milk Powder,25,3138.9955515460742,548.6194191131998,265.44444444444446,33.0,19.0,12.0,22.25,40.0,26,31.0,28.125,1,4
2024,8,34,Dairy,Nestle,Nestle Milk Powder,40,5671.1260649584165,1295.7097966888696,219.91666666666666,25.0,33.0,19.0,29.25,20.0,26,12.0,27.125,1,4
2024,8,35,Dairy,Nestle,Nestle Milk Powder,20,2718.798965384427,479.4752657693126,263.7142857142857,40.0,25.0,33.0,29.5,2.0,26,19.0,25.875,1,4
2024,9,35,Dairy,Nestle,Nestle Milk Powder,2,232.5816836402272,38.653525061357044,292.0,20.0,40.0,25.0,21.75,22.0,26,33.0,22.75,1,4
2024,9,36,Dairy,Nestle,Nestle Milk Powder,22,2146.465059462413,434.71303475238363,350.55555555555554,2.0,20.0,40.0,21.0,41.0,26,25.0,21.625,1,4
2024,9,37,Dairy,Nestle,Nestle Milk Powder,41,5655.466250239744,1128.1581998336983,307.38461538461536,22.0,2.0,20.0,21.25,15.0,26,40.0,25.25,1,4
2024,9,38,Dairy,Nestle,Nestle Milk Powder,15,2715.770644697152,468.8178932558245,288.1666666666667,41.0,22.0,2.0,20.0,27.0,26,20.0,24.75,1,4
2024,9,39,Dairy,Nestle,Nestle Milk Powder,27,3366.655481099994,528.1825133174905,229.33333333333334,15.0,41.0,22.0,26.25,3.0,26,2.0,24.0,1,4
2024,9,40,Dairy,Nestle,Nestle Milk Powder,3,515.2433383433124,93.1958905740562,440.0,27.0,15.0,41.0,21.5,20.0,26,22.0,21.25,1,4
2024,10,40,Dairy,Nestle,Nestle Milk Powder,20,2485.2086426545357,376.93604034419957,254.0,3.0,27.0,15.0,16.25,40.0,26,41.0,18.75,1,4
2024,10,41,Dairy,Nestle,Nestle Milk Powder,40,6091.297807855552,1292.5270019672882,275.3333333333333,20.0,3.0,27.0,22.5,6.0,26,15.0,21.25,1,4
2024,10,42,Dairy,Nestle,Nestle Milk Powder,6,1105.7619740476584,236.23119440390008,244.5,40.0,20.0,3.0,17.25,28.0,26,27.0,21.75,1,4
2024,10,43,Dairy,Nestle,Nestle Milk Powder,28,2889.686168326217,595.7737550819649,284.09090909090907,6.0,40.0,20.0,23.5,17.0,26,3.0,22.5,1,4
2024,10,44,Dairy,Nestle,Nestle Milk Powder,17,2924.9577574498244,526.943181914651,157.2,28.0,6.0,40.0,22.75,20.0,26,20.0,19.5,1,4
2024,11,44,Dairy,Nestle,Nestle Milk Powder,20,2886.003387320632,513.7741799926027,221.71428571428572,17.0,28.0,6.0,17.75,47.0,26,40.0,20.125,1,4
2024,11,45,Dairy,Nestle,Nestle Milk Powder,47,5480.866696359219,920.1369518844048,274.3076923076923,20.0,17.0,28.0,28.0,29.0,26,6.0,22.625,1,4
2024,11,46,Dairy,Nestle,Nestle Milk Powder,29,4761.806038211992,1198.2158202909645,256.4,47.0,20.0,17.0,28.25,39.0,26,28.0,25.875,1,4
2024,11,47,Dairy,Nestle,Nestle Milk Powder,39,5651.751152786999,1388.9931066475365,309.9230769230769,29.0,47.0,20.0,33.75,18.0,26,17.0,28.25,1,4
2024,11,48,Dairy,Nestle,Nestle Milk Powder,18,2879.551265777872,647.2038374512059,287.2857142857143,39.0,29.0,47.0,33.25,4.0,26,20.0,25.5,1,4
2024,12,48,Dairy,Nestle,Nestle Milk Powder,4,225.19649724948755,19.31972119107502,466.0,18.0,39.0,29.0,22.5,45.0,26,47.0,25.25,1,4
2024,12,49,Dairy,Nestle,Nestle Milk Powder,45,7175.018471192231,1617.829041372099,322.14285714285717,4.0,18.0,39.0,26.5,31.0,26,29.0,27.375,1,4
2024,12,50,Dairy,Nestle,Nestle Milk Powder,31,4400.984809969239,1054.7986750314421,225.22222222222223,45.0,4.0,18.0,24.5,15.0,26,39.0,29.125,1,4
2024,12,51,Dairy,Nestle,Nestle Milk Powder,15,1345.3824903394777,287.58804381121195,294.8333333333333,31.0,45.0,4.0,23.75,42.0,26,18.0,28.5,1,4
2024,2,9,Dairy,Nestle,Nestle Yogurt,32,2948.7607575858788,721.4419164264937,384.0,23.0,27.0,23.0,26.25,16.0,27,21.0,24.125,1,4
2024,3,9,Dairy,Nestle,Nestle Yogurt,16,3707.832398393469,949.3188756330555,373.0,32.0,23.0,27.0,24.5,46.0,27,23.0,22.25,1,4
2024,3,10,Dairy,Nestle,Nestle Yogurt,46,6286.71391647011,1186.561821142636,273.07142857142856,16.0,32.0,23.0,29.25,25.0,27,27.0,26.125,1,4
2024,3,11,Dairy,Nestle,Nestle Yogurt,25,4297.65934637738,941.9026280191218,228.375,46.0,16.0,32.0,29.75,23.0,27,23.0,26.625,1,4
2024,3,12,Dairy,Nestle,Nestle Yogurt,23,3149.4667166209006,664.7102510962524,239.125,25.0,46.0,16.0,27.5,45.0,27,32.0,26.875,1,4
2024,3,13,Dairy,Nestle,Nestle Yogurt,45,6994.308180764458,1785.3483853316282,302.0,23.0,25.0,46.0,34.75,19.0,27,16.0,29.625,1,4
2024,4,14,Dairy,Nestle,Nestle Yogurt,19,2168.0985673245827,414.3004436907845,322.3,45.0,23.0,25.0,28.0,24.0,27,46.0,28.625,1,4
2024,4,15,Dairy,Nestle,Nestle Yogurt,24,2059.5725687160866,393.84979553237616,279.22222222222223,19.0,45.0,23.0,27.75,17.0,27,25.0,28.75,1,4
2024,4,16,Dairy,Nestle,Nestle Yogurt,17,1801.2247841871906,331.53575562483576,375.85714285714283,24.0,19.0,45.0,26.25,32.0,27,23.0,26.875,1,4
2024,4,17,Dairy,Nestle,Nestle Yogurt,32,3002.355664597883,479.82137121905174,204.8181818181818,17.0,24.0,19.0,23.0,7.0,27,45.0,28.875,1,4
2024,4,18,Dairy,Nestle,Nestle Yogurt,7,522.2147758722156,102.81111829527771,203.0,32.0,17.0,24.0,20.0,8.0,27,19.0,24.0,1,4
2024,5,18,Dairy,Nestle,Nestle Yogurt,8,322.95685330852444,58.33386058855216,392.75,7.0,32.0,17.0,16.0,29.0,27,24.0,21.875,1,4
2024,5,19,Dairy,Nestle,Nestle Yogurt,29,3971.8699337761377,700.7127515335324,268.0,8.0,7.0,32.0,19.0,19.0,27,17.0,22.625,1,4
