Year,Week,Category,Brand,Product_Name,Weekly_Units_Sold,Weekly_Revenue,Weekly_Margin,Average_Stock,Month,Lag_1,Lag_2,Lag_3,Lag_4,Rolling_4_Week_Avg,Rolling_8_Week_Avg,Target
2024,43,Beverages,Nestle,Nescafe Coffee,71,9693.102244010459,1867.5684280746864,291.3181818181818,10,43.0,36.0,49.0,48.0,49.75,44.875,31.0
2024,44,Beverages,Nestle,Nescafe Coffee,31,3726.197872119983,750.791590990361,269.25,11,71.0,43.0,36.0,49.0,45.25,46.125,24.0
2024,45,Beverages,Nestle,Nescafe Coffee,24,2331.1326036896444,535.9977197908484,261.6666666666667,11,31.0,71.0,43.0,36.0,42.25,43.125,38.0
2024,46,Beverages,Nestle,Nescafe Coffee,38,3200.600508449958,641.1098480724615,245.14285714285714,11,24.0,31.0,71.0,43.0,41.0,42.5,41.0
2024,47,Beverages,Nestle,Nescafe Coffee,41,4960.171796585361,1109.7959102991879,209.5,11,38.0,24.0,31.0,71.0,33.5,41.625,44.0
2024,48,Beverages,Nestle,Nescafe Coffee,44,5793.250005444441,1047.388318693184,296.38461538461536,11,41.0,38.0,24.0,31.0,36.75,41.0,55.0
2024,49,Beverages,Nestle,Nescafe Coffee,55,8380.97919541839,2149.109739385248,283.06666666666666,12,44.0,41.0,38.0,24.0,44.5,43.375,40.0
2024,50,Beverages,Nestle,Nescafe Coffee,40,4576.688717651814,730.9102564618697,272.0,12,55.0,44.0,41.0,38.0,45.0,43.0,66.0
2024,51,Beverages,Nestle,Nescafe Coffee,66,10572.503527895007,2024.1496598754356,269.9,12,40.0,55.0,44.0,41.0,51.25,42.375,25.0
2024,8,Dairy,Nestle,Nestle Greek Yogurt,33,4188.519189647507,750.4711938726524,249.63636363636363,2,44.0,17.0,28.0,36.0,30.5,34.5,46.0
2024,9,Dairy,Nestle,Nestle Greek Yogurt,46,7173.86252531273,1710.363725263999,319.1,2,33.0,44.0,17.0,28.0,35.0,36.625,25.0
2024,10,Dairy,Nestle,Nestle Greek Yogurt,25,2911.847272150888,551.9832493522483,250.625,3,46.0,33.0,44.0,17.0,37.0,33.75,27.0
2024,11,Dairy,Nestle,Nestle Greek Yogurt,27,3223.1539924190647,671.2259114537396,206.375,3,25.0,46.0,33.0,44.0,32.75,32.0,37.0
2024,12,Dairy,Nestle,Nestle Greek Yogurt,37,5817.106666361268,1416.4898823162098,215.63636363636363,3,27.0,25.0,46.0,33.0,33.75,32.125,42.0
2024,13,Dairy,Nestle,Nestle Greek Yogurt,42,7970.681296697601,1960.4593897944978,281.38461538461536,3,37.0,27.0,25.0,46.0,32.75,33.875,32.0
2024,14,Dairy,Nestle,Nestle Greek Yogurt,32,3792.788057323527,706.8831972758816,324.26666666666665,4,42.0,37.0,27.0,25.0,34.5,35.75,39.0
2024,15,Dairy,Nestle,Nestle Greek Yogurt,39,3990.612078932417,989.9501620759529,318.14285714285717,4,32.0,42.0,37.0,27.0,37.5,35.125,13.0
2024,16,Dairy,Nestle,Nestle Greek Yogurt,13,2095.9277956628903,365.230112192611,232.8,4,39.0,32.0,42.0,37.0,31.5,32.625,17.0
2024,17,Dairy,Nestle,Nestle Greek Yogurt,17,2966.2417642318055,524.4720166118132,222.625,4,13.0,39.0,32.0,42.0,25.25,29.0,29.0
2024,18,Dairy,Nestle,Nestle Greek Yogurt,29,4071.1192411661623,1027.872259628766,327.2,5,17.0,13.0,39.0,32.0,24.5,29.5,24.0
2024,19,Dairy,Nestle,Nestle Greek Yogurt,24,3220.717698866305,640.2057080825998,242.77777777777777,5,29.0,17.0,13.0,39.0,20.75,29.125,12.0
2024,20,Dairy,Nestle,Nestle Greek Yogurt,12,1129.3313116023432,204.2350085977705,301.2,5,24.0,29.0,17.0,13.0,20.5,26.0,26.0
2024,21,Dairy,Nestle,Nestle Greek Yogurt,26,3539.9048795935064,839.378061896551,158.0,5,12.0,24.0,29.0,17.0,22.75,24.0,42.0
2024,22,Dairy,Nestle,Nestle Greek Yogurt,42,6095.608437824542,970.620802173854,262.0833333333333,5,26.0,12.0,24.0,29.0,26.0,25.25,22.0
2024,23,Dairy,Nestle,Nestle Greek Yogurt,22,2480.757022103432,470.2663163581259,244.125,6,42.0,26.0,12.0,24.0,25.5,23.125,21.0
2024,24,Dairy,Nestle,Nestle Greek Yogurt,21,3295.995536595262,657.1380551569848,304.3333333333333,6,22.0,42.0,26.0,12.0,27.75,24.125,36.0
2024,25,Dairy,Nestle,Nestle Greek Yogurt,36,3779.1629151713673,771.4525894042314,260.1666666666667,6,21.0,22.0,42.0,26.0,30.25,26.5,32.0
2024,26,Dairy,Nestle,Nestle Greek Yogurt,32,2274.344922121286,404.07846002039224,286.0,6,36.0,21.0,22.0,42.0,27.75,26.875,35.0
2024,27,Dairy,Nestle,Nestle Greek Yogurt,35,4516.638707734055,952.1318135056914,267.72727272727275,7,32.0,36.0,21.0,22.0,31.0,28.25,33.0
2024,28,Dairy,Nestle,Nestle Greek Yogurt,33,3856.0803917723547,706.1374989711369,209.2,7,35.0,32.0,36.0,21.0,34.0,30.875,33.0
2024,29,Dairy,Nestle,Nestle Greek Yogurt,33,3324.576422619086,513.002332663687,298.5,7,33.0,35.0,32.0,36.0,33.25,31.75,34.0
2024,30,Dairy,Nestle,Nestle Greek Yogurt,34,4782.558506977278,942.0628003554169,249.25,7,33.0,33.0,35.0,32.0,33.75,30.75,33.0
2024,31,Dairy,Nestle,Nestle Greek Yogurt,33,4551.073165606601,888.3155063796684,323.3636363636364,7,34.0,33.0,33.0,35.0,33.25,32.125,26.0
2024,32,Dairy,Nestle,Nestle Greek Yogurt,26,3250.7527642649125,539.5100499629817,219.11111111111111,8,33.0,34.0,33.0,33.0,31.5,32.75,24.0
2024,33,Dairy,Nestle,Nestle Greek Yogurt,24,2716.2352431561617,541.809222016977,282.44444444444446,8,26.0,33.0,34.0,33.0,29.25,31.25,39.0
2024,34,Dairy,Nestle,Nestle Greek Yogurt,39,4920.617812473517,1040.729324038011,262.25,8,24.0,26.0,33.0,34.0,30.5,32.125,21.0
2024,35,Dairy,Nestle,Nestle Greek Yogurt,21,3431.093444181311,692.3523887332328,290.7142857142857,8,39.0,24.0,26.0,33.0,27.5,30.375,16.0
2024,36,Dairy,Nestle,Nestle Greek Yogurt,16,1092.4158508155144,250.84109809258837,204.66666666666666,9,21.0,39.0,24.0,26.0,25.0,28.25,27.0
2024,37,Dairy,Nestle,Nestle Greek Yogurt,27,4163.749946651929,906.7991962756828,275.1111111111111,9,16.0,21.0,39.0,24.0,25.75,27.5,41.0
2024,38,Dairy,Nestle,Nestle Greek Yogurt,41,6875.191206685791,1557.064792115992,225.6153846153846,9,27.0,16.0,21.0,39.0,26.25,28.375,32.0
2024,39,Dairy,Nestle,Nestle Greek Yogurt,32,5561.752703946785,1040.2293753287045,262.3076923076923,9,41.0,27.0,16.0,21.0,29.0,28.25,38.0
2024,40,Dairy,Nestle,Nestle Greek Yogurt,38,3445.8906833756378,643.2040560213409,363.75,10,32.0,41.0,27.0,16.0,34.5,29.75,33.0
2024,41,Dairy,Nestle,Nestle Greek Yogurt,33,4845.422210996048,990.7188547334703,298.6,10,38.0,32.0,41.0,27.0,36.0,30.875,14.0
2024,42,Dairy,Nestle,Nestle Greek Yogurt,14,2387.1878021650164,431.45890179606187,360.8333333333333,10,33.0,38.0,32.0,41.0,29.25,27.75,39.0
2024,43,Dairy,Nestle,Nestle Greek Yogurt,39,5043.380209940283,999.7900066231853,254.0625,10,14.0,33.0,38.0,32.0,31.0,30.0,31.0
2024,44,Dairy,Nestle,Nestle Greek Yogurt,31,3634.587284827515,755.2343064468536,219.45454545454547,10,39.0,14.0,33.0,38.0,29.25,31.875,31.0
2024,45,Dairy,Nestle,Nestle Greek Yogurt,31,3450.7416495560096,659.9246076367244,258.6666666666667,11,31.0,39.0,14.0,33.0,28.75,32.375,25.0
2024,46,Dairy,Nestle,Nestle Greek Yogurt,25,3485.207662146235,693.8334789960644,245.75,11,31.0,31.0,39.0,14.0,31.5,30.375,23.0
2024,47,Dairy,Nestle,Nestle Greek Yogurt,23,2615.1077157789814,605.8283147791801,329.5,11,25.0,31.0,31.0,39.0,27.5,29.25,31.0
2024,48,Dairy,Nestle,Nestle Greek Yogurt,31,4977.894941919909,1008.4485286637773,326.1111111111111,11,23.0,25.0,31.0,31.0,27.5,28.375,30.0
2024,49,Dairy,Nestle,Nestle Greek Yogurt,30,4072.126585319056,851.7237746727402,352.9,12,31.0,23.0,25.0,31.0,27.25,28.0,43.0
2024,50,Dairy,Nestle,Nestle Greek Yogurt,43,5605.58157865103,1269.315626661913,185.6,12,30.0,31.0,23.0,25.0,31.75,31.625,30.0
2024,51,Dairy,Nestle,Nestle Greek Yogurt,30,2864.5730326297985,605.7675856066244,239.75,12,43.0,30.0,31.0,23.0,33.5,30.5,23.0
2024,8,Dairy,Nestle,Nestle Milk Powder,16,1849.0345331011483,350.4359157235934,159.0,2,23.0,40.0,49.0,16.0,32.0,32.125,31.0
2024,9,Dairy,Nestle,Nestle Milk Powder,31,4731.817481646367,1130.3576403808484,338.77777777777777,2,16.0,23.0,40.0,49.0,27.5,29.0,39.0
2024,10,Dairy,Nestle,Nestle Milk Powder,39,6568.418782479158,1480.652634854454,285.9230769230769,3,31.0,16.0,23.0,40.0,27.25,28.75,10.0
2024,11,Dairy,Nestle,Nestle Milk Powder,10,901.4098314986356,217.8422723724484,193.0,3,39.0,31.0,16.0,23.0,24.0,28.0,18.0
2024,12,Dairy,Nestle,Nestle Milk Powder,18,2077.392088156988,281.10720710666016,169.14285714285714,3,10.0,39.0,31.0,16.0,24.5,28.25,46.0
2024,13,Dairy,Nestle,Nestle Milk Powder,46,3787.006717084931,642.216363482604,282.2307692307692,3,18.0,10.0,39.0,31.0,28.25,27.875,32.0
2024,14,Dairy,Nestle,Nestle Milk Powder,32,4301.53740092385,793.9385948806738,299.0,4,46.0,18.0,10.0,39.0,26.5,26.875,24.0
2024,15,Dairy,Nestle,Nestle Milk Powder,24,2410.090081294574,606.1420681049123,325.0,4,32.0,46.0,18.0,10.0,30.0,27.0,34.0
2024,16,Dairy,Nestle,Nestle Milk Powder,34,4454.662588384106,794.0223891824514,324.5,4,24.0,32.0,46.0,18.0,34.0,29.25,24.0
2024,17,Dairy,Nestle,Nestle Milk Powder,24,3861.092345133151,792.5992405222846,260.57142857142856,4,34.0,24.0,32.0,46.0,28.5,28.375,38.0
2024,18,Dairy,Nestle,Nestle Milk Powder,38,3571.34981850132,769.9358080382607,341.4,5,24.0,34.0,24.0,32.0,30.0,28.25,49.0
2024,19,Dairy,Nestle,Nestle Milk Powder,49,6816.715809803194,1355.5806752488936,271.46153846153845,5,38.0,24.0,34.0,24.0,36.25,33.125,26.0
2024,20,Dairy,Nestle,Nestle Milk Powder,26,3624.153050309807,628.8532352274033,207.66666666666666,5,49.0,38.0,24.0,34.0,34.25,34.125,41.0
2024,21,Dairy,Nestle,Nestle Milk Powder,41,5397.211088709734,1091.807872456866,274.6923076923077,5,26.0,49.0,38.0,24.0,38.5,33.5,28.0
2024,22,Dairy,Nestle,Nestle Milk Powder,28,4454.548007522476,901.8627865930126,287.55555555555554,5,41.0,26.0,49.0,38.0,36.0,33.0,36.0
2024,23,Dairy,Nestle,Nestle Milk Powder,36,5216.158633014921,993.1090883947023,228.1818181818182,6,28.0,41.0,26.0,49.0,32.75,34.5,24.0
2024,24,Dairy,Nestle,Nestle Milk Powder,24,2486.9773202886054,375.8120938894337,278.25,6,36.0,28.0,41.0,26.0,32.25,33.25,32.0
2024,25,Dairy,Nestle,Nestle Milk Powder,32,3786.6080853127905,845.1197334036406,300.3076923076923,6,24.0,36.0,28.0,41.0,30.0,34.25,25.0
2024,26,Dairy,Nestle,Nestle Milk Powder,25,3493.99809291722,750.1820927107888,277.14285714285717,6,32.0,24.0,36.0,28.0,29.25,32.625,21.0
2024,27,Dairy,Nestle,Nestle Milk Powder,21,3293.8274893433772,702.6144601351746,259.875,7,25.0,32.0,24.0,36.0,25.5,29.125,39.0
2024,28,Dairy,Nestle,Nestle Milk Powder,39,5160.3474882929295,846.4015608745359,289.53846153846155,7,21.0,25.0,32.0,24.0,29.25,30.75,18.0
2024,29,Dairy,Nestle,Nestle Milk Powder,18,1797.2569859896255,402.731976896858,173.4,7,39.0,21.0,25.0,32.0,25.75,27.875,17.0
2024,30,Dairy,Nestle,Nestle Milk Powder,17,1806.3515574535606,387.41521948392904,244.0,7,18.0,39.0,21.0,25.0,23.75,26.5,38.0
2024,31,Dairy,Nestle,Nestle Milk Powder,38,4503.229467177636,833.3180968890306,304.6,7,17.0,18.0,39.0,21.0,28.0,26.75,25.0
2024,32,Dairy,Nestle,Nestle Milk Powder,25,3386.5681949794734,569.7471759798251,284.2,8,38.0,17.0,18.0,39.0,24.5,26.875,33.0
2024,33,Dairy,Nestle,Nestle Milk Powder,33,4082.7263388605597,938.9385902597737,217.83333333333334,8,25.0,38.0,17.0,18.0,28.25,27.0,33.0
2024,34,Dairy,Nestle,Nestle Milk Powder,33,4448.992998613503,927.3728766508482,245.0,8,33.0,25.0,38.0,17.0,32.25,28.0,29.0
2024,35,Dairy,Nestle,Nestle Milk Powder,29,3544.134319211638,749.3146537509565,241.57142857142858,8,33.0,33.0,25.0,38.0,30.0,29.0,41.0
2024,36,Dairy,Nestle,Nestle Milk Powder,41,4976.726147576104,871.1207720644053,315.0625,9,29.0,33.0,33.0,25.0,34.0,29.25,26.0
2024,37,Dairy,Nestle,Nestle Milk Powder,26,3837.1270070133864,715.0226471447056,355.7142857142857,9,41.0,29.0,33.0,33.0,32.25,30.25,10.0
2024,38,Dairy,Nestle,Nestle Milk Powder,10,1520.458598336304,398.624944530725,314.3333333333333,9,26.0,41.0,29.0,33.0,26.5,29.375,26.0
2024,39,Dairy,Nestle,Nestle Milk Powder,26,4319.174252262074,1021.8116304218669,194.0,9,10.0,26.0,41.0,29.0,25.75,27.875,15.0
2024,40,Dairy,Nestle,Nestle Milk Powder,15,2353.1040646022484,333.14987892218153,343.8333333333333,9,26.0,10.0,26.0,41.0,19.25,26.625,29.0
2024,41,Dairy,Nestle,Nestle Milk Powder,29,4666.494593075383,1203.1867177886957,216.54545454545453,10,15.0,26.0,10.0,26.0,20.0,26.125,9.0
2024,42,Dairy,Nestle,Nestle Milk Powder,9,939.0949044382402,222.23512418087768,253.75,10,29.0,15.0,26.0,10.0,19.75,23.125,31.0
2024,43,Dairy,Nestle,Nestle Milk Powder,31,3479.8701378583273,646.6391088601688,257.55555555555554,10,9.0,29.0,15.0,26.0,21.0,23.375,41.0
2024,44,Dairy,Nestle,Nestle Milk Powder,41,6472.794430818398,1218.3592192990686,262.61538461538464,11,31.0,9.0,29.0,15.0,27.5,23.375,49.0
2024,45,Dairy,Nestle,Nestle Milk Powder,49,6578.826954666371,1474.915703369634,268.07142857142856,11,41.0,31.0,9.0,29.0,32.5,26.25,40.0
2024,46,Dairy,Nestle,Nestle Milk Powder,40,7041.779893869464,1521.975558372927,295.5,11,49.0,41.0,31.0,9.0,40.25,30.0,37.0
2024,47,Dairy,Nestle,Nestle Milk Powder,37,5992.103563457818,1475.4849492870121,256.90909090909093,11,40.0,49.0,41.0,31.0,41.75,31.375,25.0
2024,48,Dairy,Nestle,Nestle Milk Powder,25,3496.145472338152,691.8464468767278,325.0,11,37.0,40.0,49.0,41.0,37.75,32.625,36.0
2024,49,Dairy,Nestle,Nestle Milk Powder,36,4921.156414774724,1140.7456660753749,350.2307692307692,12,25.0,37.0,40.0,49.0,34.5,33.5,32.0
2024,50,Dairy,Nestle,Nestle Milk Powder,32,3115.9853873552456,529.3254519041881,281.1,12,36.0,25.0,37.0,40.0,32.5,36.375,39.0
2024,51,Dairy,Nestle,Nestle Milk Powder,39,5110.462473890964,1052.6292983717124,234.35714285714286,12,32.0,36.0,25.0,37.0,33.0,37.375,16.0
2024,8,Dairy,Nestle,Nestle Yogurt,24,3577.0028886234113,830.2092878605001,355.5,2,15.0,26.0,52.0,30.0,29.25,30.5,62.0
2024,9,Dairy,Nestle,Nestle Yogurt,62,8837.459264801475,1870.0247392663293,267.05263157894734,3,24.0,15.0,26.0,52.0,31.75,32.25,32.0
2024,10,Dairy,Nestle,Nestle Yogurt,32,3708.614217249466,609.3734536258411,253.45454545454547,3,62.0,24.0,15.0,26.0,33.25,33.5,25.0
2024,11,Dairy,Nestle,Nestle Yogurt,25,4149.61167714043,805.408213869666,263.14285714285717,3,32.0,62.0,24.0,15.0,35.75,33.25,16.0
2024,12,Dairy,Nestle,Nestle Yogurt,16,2733.43151361158,476.42270009972094,257.6666666666667,3,25.0,32.0,62.0,24.0,33.75,31.5,41.0
2024,13,Dairy,Nestle,Nestle Yogurt,41,3833.939887895797,837.3686967123648,166.53846153846155,3,16.0,25.0,32.0,62.0,28.5,30.125,21.0
2024,14,Dairy,Nestle,Nestle Yogurt,21,2485.3499471457653,468.04204108888575,264.1111111111111,4,41.0,16.0,25.0,32.0,25.75,29.5,37.0
2024,15,Dairy,Nestle,Nestle Yogurt,37,4246.586073497822,902.0008364698325,322.8,4,21.0,41.0,16.0,25.0,28.75,32.25,12.0
2024,16,Dairy,Nestle,Nestle Yogurt,12,1902.5204239173474,424.94277502905345,283.0,4,37.0,21.0,41.0,16.0,27.75,30.75,40.0
2024,17,Dairy,Nestle,Nestle Yogurt,40,4201.9975876795725,796.2071445065851,238.14285714285714,4,12.0,37.0,21.0,41.0,27.5,28.0,19.0
2024,18,Dairy,Nestle,Nestle Yogurt,19,2601.4392741209904,480.2811068990674,204.57142857142858,5,40.0,12.0,37.0,21.0,27.0,26.375,40.0
2024,19,Dairy,Nestle,Nestle Yogurt,40,6487.348746284507,1292.2710645340026,266.7857142857143,5,19.0,40.0,12.0,37.0,27.75,28.25,22.0
2024,20,Dairy,Nestle,Nestle Yogurt,22,2459.3580964309767,568.3382353076701,302.3333333333333,5,40.0,19.0,40.0,12.0,30.25,29.0,50.0
2024,21,Dairy,Nestle,Nestle Yogurt,50,7430.9851591705665,1566.1820879233344,240.5625,5,22.0,40.0,19.0,40.0,32.75,30.125,28.0
2024,22,Dairy,Nestle,Nestle Yogurt,28,3185.133875681311,534.0857178091888,216.375,6,50.0,22.0,40.0,19.0,35.0,31.0,21.0
2024,23,Dairy,Nestle,Nestle Yogurt,21,1598.4955555157112,304.27764463936643,245.25,6,28.0,50.0,22.0,40.0,30.25,29.0,16.0
2024,24,Dairy,Nestle,Nestle Yogurt,16,1439.2156522036867,187.79527460222846,192.11111111111111,6,21.0,28.0,50.0,22.0,28.75,29.5,22.0
2024,25,Dairy,Nestle,Nestle Yogurt,22,2427.9451381809617,583.9037672244597,278.1111111111111,6,16.0,21.0,28.0,50.0,21.75,27.25,17.0
2024,26,Dairy,Nestle,Nestle Yogurt,17,2453.3042825099556,503.4134480458332,209.0,6,22.0,16.0,21.0,28.0,19.0,27.0,30.0
2024,27,Dairy,Nestle,Nestle Yogurt,30,4413.687850533535,835.253635467176,280.0,7,17.0,22.0,16.0,21.0,21.25,25.75,22.0
2024,28,Dairy,Nestle,Nestle Yogurt,22,2549.3645351358045,599.7028639793464,189.28571428571428,7,30.0,17.0,22.0,16.0,22.75,25.75,36.0
2024,29,Dairy,Nestle,Nestle Yogurt,36,5120.0427422120365,1054.3588035802914,263.0,7,22.0,30.0,17.0,22.0,26.25,24.0,15.0
2024,30,Dairy,Nestle,Nestle Yogurt,15,2247.152273824692,455.58593773329466,228.7,7,36.0,22.0,30.0,17.0,25.75,22.375,16.0
2024,31,Dairy,Nestle,Nestle Yogurt,16,1609.0042183895036,321.6750805447748,323.5,8,15.0,36.0,22.0,30.0,22.25,21.75,31.0
2024,32,Dairy,Nestle,Nestle Yogurt,31,5591.3001673522185,1160.146584021339,288.5,8,16.0,15.0,36.0,22.0,24.5,23.625,32.0
2024,33,Dairy,Nestle,Nestle Yogurt,32,4562.362098975558,749.9141260393086,276.77777777777777,8,31.0,16.0,15.0,36.0,23.5,24.875,21.0
2024,34,Dairy,Nestle,Nestle Yogurt,21,2916.469345494424,541.2577518890241,240.44444444444446,8,32.0,31.0,16.0,15.0,25.0,25.375,22.0
2024,35,Dairy,Nestle,Nestle Yogurt,22,2983.8931659072787,558.8692828285792,308.55555555555554,8,21.0,32.0,31.0,16.0,26.5,24.375,26.0
2024,36,Dairy,Nestle,Nestle Yogurt,26,3214.6346992309523,794.9305590089466,294.6666666666667,9,22.0,21.0,32.0,31.0,25.25,24.875,45.0
2024,37,Dairy,Nestle,Nestle Yogurt,45,5582.0010426454,1030.1229127649926,308.4,9,26.0,22.0,21.0,32.0,28.5,26.0,47.0
2024,38,Dairy,Nestle,Nestle Yogurt,47,6448.857471604802,1352.3495287581475,289.5,9,45.0,26.0,22.0,21.0,35.0,30.0,44.0
2024,39,Dairy,Nestle,Nestle Yogurt,44,4632.588299496873,866.5830830492628,237.33333333333334,9,47.0,45.0,26.0,22.0,40.5,33.5,38.0
2024,40,Dairy,Nestle,Nestle Yogurt,38,4759.017655695021,858.1847688122498,232.6153846153846,10,44.0,47.0,45.0,26.0,43.5,34.375,34.0
2024,41,Dairy,Nestle,Nestle Yogurt,34,4551.166279507978,782.2585943658088,315.0,10,38.0,44.0,47.0,45.0,40.75,34.625,16.0
2024,42,Dairy,Nestle,Nestle Yogurt,16,1331.341293492367,181.63080662001147,223.4,10,34.0,38.0,44.0,47.0,33.0,34.0,19.0
2024,43,Dairy,Nestle,Nestle Yogurt,19,1935.9344866275687,420.7218978088978,313.2,10,16.0,34.0,38.0,44.0,26.75,33.625,27.0
2024,44,Dairy,Nestle,Nestle Yogurt,27,3939.457696798722,731.6067020451412,220.625,10,19.0,16.0,34.0,38.0,24.0,33.75,27.0
2024,45,Dairy,Nestle,Nestle Yogurt,27,2749.856013890657,411.18166075972283,263.75,11,27.0,19.0,16.0,34.0,22.25,31.5,21.0
2024,46,Dairy,Nestle,Nestle Yogurt,21,1875.4842976782675,266.8035413274209,336.8333333333333,11,27.0,27.0,19.0,16.0,23.5,28.25,34.0
2024,47,Dairy,Nestle,Nestle Yogurt,34,4911.350429625013,1132.2253861983518,299.9,11,21.0,27.0,27.0,19.0,27.25,27.0,27.0
2024,48,Dairy,Nestle,Nestle Yogurt,27,3119.1690617533236,510.1038820853747,214.44444444444446,11,34.0,21.0,27.0,27.0,27.25,25.625,30.0
2024,49,Dairy,Nestle,Nestle Yogurt,30,3848.27991149202,875.1449663879462,261.5,12,27.0,34.0,21.0,27.0,28.0,25.125,15.0
2024,50,Dairy,Nestle,Nestle Yogurt,15,1455.3900976376387,316.636751001536,304.6666666666667,12,30.0,27.0,34.0,21.0,26.5,25.0,10.0
2024,51,Dairy,Nestle,Nestle Yogurt,10,2186.581953505597,503.56102844083534,217.5,12,15.0,30.0,27.0,34.0,20.5,23.875,33.0
2024,8,Fruits,Nestle,Nestle_Fruits_product,86,12877.531579634273,2521.290535279067,262.64516129032256,2,89.0,81.0,73.0,113.0,82.25,92.875,87.0
2024,9,Fruits,Nestle,Nestle_Fruits_product,87,11692.842285227134,2317.504905000386,257.61538461538464,2,86.0,89.0,81.0,73.0,85.75,88.75,88.0
2024,10,Fruits,Nestle,Nestle_Fruits_product,88,12209.698401430902,2247.058704334081,291.93548387096774,3,87.0,86.0,89.0,81.0,87.5,88.5,85.0
2024,11,Fruits,Nestle,Nestle_Fruits_product,85,10420.412879255504,2072.283345955106,251.20689655172413,3,88.0,87.0,86.0,89.0,86.5,87.75,60.0
2024,12,Fruits,Nestle,Nestle_Fruits_product,60,8409.47422893469,1650.4287863741515,316.35,3,85.0,88.0,87.0,86.0,80.0,81.125,85.0
2024,13,Fruits,Nestle,Nestle_Fruits_product,85,9501.142879164574,1851.1723082783647,268.1111111111111,3,60.0,85.0,88.0,87.0,79.5,82.625,94.0
2024,14,Fruits,Nestle,Nestle_Fruits_product,94,13758.28403056112,2534.2451541768637,251.88235294117646,4,85.0,60.0,85.0,88.0,81.0,84.25,110.0
2024,15,Fruits,Nestle,Nestle_Fruits_product,110,15406.241520985483,3280.938531902909,253.34285714285716,4,94.0,85.0,60.0,85.0,87.25,86.875,66.0
2024,16,Fruits,Nestle,Nestle_Fruits_product,66,8444.863085399027,1847.6348155542191,292.8,4,110.0,94.0,85.0,60.0,88.75,84.375,72.0
2024,17,Fruits,Nestle,Nestle_Fruits_product,72,9003.90479843283,1782.0552272146565,245.12,4,66.0,110.0,94.0,85.0,85.5,82.5,111.0
2024,18,Fruits,Nestle,Nestle_Fruits_product,111,17506.187753503906,3821.660909902701,264.4,5,72.0,66.0,110.0,94.0,89.75,85.375,80.0
2024,19,Fruits,Nestle,Nestle_Fruits_product,80,9198.945535002951,1586.9308713653381,234.58333333333334,5,111.0,72.0,66.0,110.0,82.25,84.75,84.0
2024,20,Fruits,Nestle,Nestle_Fruits_product,84,9746.617098086632,2006.8890347975237,278.72,5,80.0,111.0,72.0,66.0,86.75,87.75,55.0
2024,21,Fruits,Nestle,Nestle_Fruits_product,55,7825.0026102538095,1517.051751642152,270.0,5,84.0,80.0,111.0,72.0,82.5,84.0,126.0
2024,22,Fruits,Nestle,Nestle_Fruits_product,126,15049.373311415367,3182.7412227035784,289.4736842105263,6,55.0,84.0,80.0,111.0,86.25,88.0,80.0
2024,23,Fruits,Nestle,Nestle_Fruits_product,80,10175.246502312983,2169.527162434279,277.61290322580646,6,126.0,55.0,84.0,80.0,86.25,84.25,82.0
2024,24,Fruits,Nestle,Nestle_Fruits_product,82,9114.052185342634,1749.9946266160964,287.81481481481484,6,80.0,126.0,55.0,84.0,85.75,86.25,98.0
2024,25,Fruits,Nestle,Nestle_Fruits_product,98,13709.148332147659,2796.0237229198015,264.09090909090907,6,82.0,80.0,126.0,55.0,96.5,89.5,112.0
2024,26,Fruits,Nestle,Nestle_Fruits_product,112,15343.469316243249,2825.950658383416,266.0,6,98.0,82.0,80.0,126.0,93.0,89.625,65.0
2024,27,Fruits,Nestle,Nestle_Fruits_product,65,6911.347309248095,1334.0367125057921,242.28,7,112.0,98.0,82.0,80.0,89.25,87.75,101.0
2024,28,Fruits,Nestle,Nestle_Fruits_product,101,12929.514346301248,2247.177262372538,283.3529411764706,7,65.0,112.0,98.0,82.0,94.0,89.875,104.0
2024,29,Fruits,Nestle,Nestle_Fruits_product,104,15361.306526380122,2855.9924974511123,266.90909090909093,7,101.0,65.0,112.0,98.0,95.5,96.0,125.0
2024,30,Fruits,Nestle,Nestle_Fruits_product,125,16711.226626444684,2984.301500783252,283.9189189189189,7,104.0,101.0,65.0,112.0,98.75,95.875,93.0
2024,31,Fruits,Nestle,Nestle_Fruits_product,93,11037.01777747614,1976.8333195224448,249.36666666666667,8,125.0,104.0,101.0,65.0,105.75,97.5,108.0
2024,32,Fruits,Nestle,Nestle_Fruits_product,108,14311.256128438969,2540.6893912802293,278.4186046511628,8,93.0,125.0,104.0,101.0,107.5,100.75,92.0
2024,33,Fruits,Nestle,Nestle_Fruits_product,92,11846.799662316045,2457.491987209094,293.9230769230769,8,108.0,93.0,125.0,104.0,104.5,100.0,73.0
2024,34,Fruits,Nestle,Nestle_Fruits_product,73,10926.429157310591,2297.7220041564838,269.69565217391306,8,92.0,108.0,93.0,125.0,91.5,95.125,60.0
2024,35,Fruits,Nestle,Nestle_Fruits_product,60,8373.542697688385,1903.0936388825844,278.5652173913044,9,73.0,92.0,108.0,93.0,83.25,94.5,121.0
2024,36,Fruits,Nestle,Nestle_Fruits_product,121,14203.61371274869,2860.947765856066,269.02702702702703,9,60.0,73.0,92.0,108.0,86.5,97.0,84.0
2024,37,Fruits,Nestle,Nestle_Fruits_product,84,11267.488798655722,2378.5613661713705,284.2,9,121.0,60.0,73.0,92.0,84.5,94.5,112.0
